Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,PR_PagePerSec,LogPageValues,Bounce_x_Exit,HighValueVisit,TotalPages,TotalPages_Bin,IsHolidaySeason,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
2,67.16666667,0,0.0,61,2495.615079,0.005649718,0.016000807,0.0,0.0,2,2,3,2,2.0,1,0.02443308162042868,0.0,9.0400047322426e-05,0,63,3,1,1,0,0,0,0,0,0,0,0
6,131.75,0,0.0,32,789.4166667,0.0,0.00745098,0.0,0.0,1,1,1,2,2.0,1,0.04048497627662689,0.0,0.0,0,38,2,1,1,0,0,0,0,0,0,0,0
1,38.0,0,0.0,16,727.7142857,0.038888889,0.045198413,18.66333333,0.0,3,2,4,4,2.0,1,0.02195647912217127,2.978755649177354,0.0017577160661331572,1,17,1,0,0,0,0,0,0,1,0,0,0
1,9.0,1,26.5,18,2269.336111,0.0,0.017160494,0.0,0.0,2,2,7,2,2.0,0,0.007928341496568831,0.0,0.0,0,20,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,4,738.0,0.1,0.15,0.0,0.0,2,5,4,2,2.0,1,0.005412719891745603,0.0,0.015,0,4,0,0,0,0,0,0,1,0,0,0,0
8,164.625,0,0.0,43,1110.579167,0.002083333,0.010671296,16.35594008,0.0,2,2,3,3,2.0,0,0.03868370447788358,2.8539348155217557,2.2231863109568003e-05,1,51,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,10,139.7083333,0.0,0.02,0.0,0.0,2,2,1,2,2.0,0,0.07106899616726539,0.0,0.0,0,10,1,0,0,0,0,0,1,0,0,0,0
1,55.0,2,18.0,9,548.0,0.0,0.04,17.2704,0.0,2,4,3,4,2.0,0,0.01639344262295082,2.9052822639652467,0.0,1,12,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,5,219.0,0.0,0.04,0.0,0.0,1,8,7,6,2.0,0,0.022727272727272728,0.0,0.0,0,5,0,1,0,0,0,0,0,0,1,0,0
1,2.0,6,657.8333333,140,3252.200476,0.005479452,0.024292237,0.0,0.0,2,2,4,1,2.0,0,0.04303454429963018,0.0,0.000133108146614124,0,147,3,0,0,0,1,0,0,0,0,0,0
14,1005.608333,0,0.0,25,732.3448718,0.0,0.015675676,0.0,0.0,3,2,1,2,2.0,0,0.034090372703687595,0.0,0.0,0,39,2,1,0,0,0,0,0,0,1,0,0
5,471.25,0,0.0,21,883.0,0.0,0.010666667,44.98081787,0.0,1,1,2,8,1.0,1,0.023755656108597284,3.828224306693151,0.0,1,26,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,29,4279.966667,0.044827586,0.072413793,0.0,0.0,2,2,1,1,2.0,0,0.006774170942172393,0.0,0.0032461355332936985,0,29,2,1,1,0,0,0,0,0,0,0,0
7,109.5,0,0.0,25,349.6969697,0.0,0.019047619,0.0,0.0,1,1,1,2,2.0,0,0.07128661539729295,0.0,0.0,0,32,2,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,62,3564.590227,0.021980198,0.052175571,0.0,0.0,3,2,4,2,2.0,0,0.017388425492787282,0.0,0.0011468293813430579,0,62,3,0,0,0,0,0,0,0,0,0,0
2,36.2,0,0.0,22,1805.083333,0.0,0.008695652,3.586636448,0.0,2,2,1,2,2.0,1,0.012181054770854252,1.5231469554432915,0.0,1,24,2,0,0,0,0,0,0,0,0,0,1
1,0.0,0,0.0,8,534.875,0.008888889,0.074074074,0.0,0.0,2,2,1,10,2.0,0,0.014928854676930255,0.0,0.0006584362215637861,0,9,1,1,0,0,0,0,0,0,1,0,0
1,17.5,0,0.0,8,163.0,0.0,0.011111111,0.0,0.0,3,2,1,2,1.0,1,0.04878048780487805,0.0,0.0,0,9,1,0,0,0,0,0,1,0,0,0,0
3,54.0,0,0.0,26,1296.183333,0.036781609,0.060344828,0.0,0.0,2,2,1,3,2.0,0,0.020043427431240362,0.0,0.002219579868668252,0,29,2,0,0,0,0,0,0,1,0,0,0
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,2,5,1,2,2.0,1,0.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,4,64.0,0.0,0.05,0.0,0.4,2,5,3,1,2.0,0,0.06153846153846154,0.0,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,13,193.5,0.085714286,0.097619048,0.0,0.8,3,2,3,13,2.0,0,0.06683804627249357,0.0,0.008367346999319729,0,13,1,0,0,0,0,0,0,1,0,0,0
0,0.0,3,146.0,23,1249.216667,0.015384615,0.029102564,15.33867021,0.0,3,2,3,4,2.0,0,0.018396811214483673,2.7935347036231817,0.00044773174265286004,1,26,2,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,20,1016.883333,0.035,0.052333333,0.0,0.0,3,2,4,4,2.0,0,0.019648617234997008,0.0,0.0018316666550000002,0,20,1,0,0,0,1,0,0,0,0,0,0
1,17.5,0,0.0,17,665.9848485,0.0,0.002352941,51.60705882,0.0,2,2,4,2,1.0,0,0.025487835350730608,3.962850308838764,0.0,1,18,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,8,3,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,12,892.0833333,0.016666667,0.045833333,0.0,0.0,2,2,6,2,1.0,0,0.013436596062832382,0.0,0.000763888898611111,0,12,1,1,1,0,0,0,0,0,0,0,0
14,184.1556741,7,360.1666667,127,3418.696975,0.003900709,0.013700977,2.136325585,0.0,3,2,4,2,2.0,1,0.037137793473645424,1.1430519188465058,5.3443524292693e-05,1,148,3,1,1,0,0,0,0,0,0,0,0
12,138.9166667,0,0.0,14,1352.75,0.0,0.023684211,0.0,0.0,2,2,1,2,2.0,0,0.010341643582640813,0.0,0.0,0,26,2,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,27,1065.45,0.0,0.012345679,0.0,0.0,2,2,3,2,1.0,0,0.0253176426461625,0.0,0.0,0,27,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,1,1,1,2,1.0,0,0.1111111111111111,0.0,0.0,0,2,0,1,0,0,0,0,0,0,1,0,0
4,47.5,0,0.0,16,331.3333333,0.0,0.010526316,254.6071579,0.0,2,5,1,2,1.0,0,0.04814443330472863,5.543641726414866,0.0,1,20,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,2,5,6,1,2.0,0,0.012987012987012988,0.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,10,130.5,0.02,0.1,0.0,0.0,2,2,7,3,2.0,0,0.07604562737642585,0.0,0.002,0,10,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,3,54.4,0.0,0.066666667,0.0,0.0,1,1,3,3,2.0,1,0.05415162454873646,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0
6,55.0,1,7.0,132,4056.175369,0.005882353,0.019282953,0.0,0.0,2,2,8,2,2.0,0,0.03253495054923765,0.0,0.00011342913642840899,0,139,3,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,3,8.0,0.066666667,0.133333333,0.0,0.0,2,4,1,3,2.0,0,0.3333333333333333,0.0,0.008888888911111111,0,3,0,0,0,0,0,0,1,0,0,0,0
4,35.5,0,0.0,2,9.5,0.0,0.022222222,0.0,0.0,2,2,9,2,1.0,0,0.19047619047619047,0.0,0.0,0,6,1,1,1,0,0,0,0,0,0,0,0
15,161.764411,7,227.25,104,6254.420122,0.028065242,0.036927442,3.431210317,0.0,3,2,1,2,2.0,1,0.016625581970783575,1.4886727559972712,0.001036377596170964,1,126,3,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,8,190.1590909,0.05625,0.055357143,0.0,0.0,1,1,7,3,2.0,0,0.041849958389815714,0.0,0.0031138392937499998,0,8,1,1,1,0,0,0,0,0,0,0,0
0,0.0,2,13.5,38,531.0369048,0.0,0.027916667,0.0,0.0,4,2,1,3,2.0,0,0.07142361677764576,0.0,0.0,0,40,2,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,47,1204.664683,0.0,0.015,0.0,0.0,2,4,1,2,2.0,1,0.03898264638809197,0.0,0.0,0,47,2,1,1,0,0,0,0,0,0,0,0
16,381.6731217,3,199.4,86,1618.40328,0.015067698,0.022043153,3.885233567,0.0,3,2,8,4,2.0,0,0.05310598111175865,1.586217097453067,0.00033213957237179396,1,105,3,0,0,0,1,0,0,0,0,0,0
0,0.0,0,0.0,24,325.8333333,0.0,0.020833333,0.0,0.0,2,2,1,4,2.0,1,0.07343192249601549,0.0,0.0,0,24,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,3,258.0,0.0,0.066666667,0.0,0.0,3,2,3,4,2.0,1,0.011583011583011582,0.0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0,0.0,32,1493.958333,0.0,0.020967742,0.0,0.0,2,2,2,1,2.0,1,0.021405278858698466,0.0,0.0,0,33,2,1,0,0,0,0,0,0,1,0,0
11,268.2,2,71.1,49,1758.25,0.0,0.020562771,0.0,0.0,2,5,4,1,2.0,0,0.027852778172516697,0.0,0.0,0,62,3,0,0,0,0,0,0,0,0,0,1
12,432.5833333,3,112.0,42,2132.683333,0.021288515,0.041498896,0.0,0.6,1,1,3,2,2.0,0,0.019684270552438158,0.0,0.0008834498699794401,0,57,3,0,0,0,0,0,0,1,0,0,0
1,29.2,0,0.0,66,1364.873333,0.0171875,0.036488095,16.1347001,0.0,1,1,8,1,2.0,1,0.048320732534573904,2.841105652984904,0.0006271391328125,1,67,3,0,0,0,1,0,0,0,0,0,0
9,433.8,2,6.0,28,728.7,0.0,0.009803922,0.0,0.0,2,10,1,3,2.0,0,0.038371933671371795,0.0,0.0,0,39,2,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,2,2,3,1,2.0,0,0.06976744186046512,0.0,0.0,0,3,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,11,292.7,0.036363636,0.090909091,0.0,0.0,1,1,4,3,2.0,1,0.03745318352059925,0.0,0.003305785094214876,0,11,1,0,0,0,0,1,0,0,0,0,0
1,0.0,0,0.0,23,440.5833333,0.025,0.036666667,0.0,0.0,1,1,8,2,2.0,1,0.052085299116971906,0.0,0.000916666675,0,24,2,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,2,4,3,12,2.0,0,0.1875,0.0,0.0,0,3,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,24,473.6833333,0.008333333,0.00952381,0.0,0.0,3,2,3,1,2.0,0,0.050560022474671534,0.0,7.936508015873e-05,0,24,2,0,0,0,0,0,1,0,0,0,0
2,55.5,0,0.0,2,26.0,0.0,0.06,0.0,0.0,1,2,9,3,2.0,1,0.07407407407407407,0.0,0.0,0,4,0,1,1,0,0,0,0,0,0,0,0
12,178.65,0,0.0,77,999.0133333,0.013636364,0.026893939,5.292014182,0.0,2,2,4,13,2.0,0,0.07699897334958863,1.8392812391667905,0.000366735541597796,1,89,3,0,0,0,0,1,0,0,0,0,0
0,0.0,0,0.0,14,1071.083333,0.014285714,0.029047619,0.0,0.0,2,2,7,2,2.0,0,0.013058686362396793,0.0,0.000414965977414966,0,14,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,16,511.2,0.0125,0.01875,0.0,0.0,2,2,3,3,2.0,0,0.03123779773525966,0.0,0.000234375,0,16,1,0,0,0,1,0,0,0,0,0,0
5,125.75,0,0.0,44,1113.309524,0.008333333,0.015625,18.9160732,0.0,3,2,1,1,2.0,0,0.03948633575530671,2.9915271042100167,0.000130208328125,1,49,2,1,1,0,0,0,0,0,0,0,0
4,67.0,0,0.0,60,731.3333333,0.034920635,0.038095238,0.0,0.0,2,2,6,3,2.0,0,0.08192990441884068,0.0,0.0013303099014361297,0,64,3,0,0,0,0,0,0,1,0,0,0
1,22.0,0,0.0,26,982.8333333,0.0,0.008,0.0,0.0,2,2,1,1,1.0,1,0.026427240387139665,0.0,0.0,0,27,2,0,0,0,0,0,0,1,0,0,0
7,424.1666667,0,0.0,13,1212.0,0.0,0.0125,0.0,0.0,2,4,4,4,2.0,0,0.010717230008244023,0.0,0.0,0,20,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,6,46.0,0.0,0.016666667,0.0,0.0,6,2,4,1,2.0,0,0.1276595744680851,0.0,0.0,0,6,1,1,1,0,0,0,0,0,0,0,0
3,137.0,4,219.0,22,924.0,0.007142857,0.028571429,29.90282143,0.2,2,2,9,2,1.0,0,0.023783783783783784,3.43084748814958,0.000204081631632653,1,29,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,34,933.85,0.021875,0.031505682,0.0,0.0,1,1,1,2,2.0,1,0.03636947103813446,0.0,0.0006891867937499999,0,34,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,7,611.0833333,0.0,0.016666667,0.0,0.0,3,2,6,8,1.0,0,0.011436351259982918,0.0,0.0,0,7,1,1,1,0,0,0,0,0,0,0,0
5,110.0,6,1188.5,230,9648.177094,0.004444444,0.015486639,3.359435653,0.0,2,2,1,2,2.0,0,0.023836229531222653,1.4723426115978806,6.8829499783716e-05,1,241,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,22,817.9590698,0.056060606,0.079518398,0.0,0.0,3,2,3,1,2.0,1,0.02686336938105182,0.0,0.004457849580029188,0,22,2,0,0,0,0,0,0,0,0,0,1
7,46.3,0,0.0,2,9.0,0.0,0.025,0.0,0.0,2,4,1,2,1.0,0,0.2,0.0,0.0,0,9,1,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,135.75,0.04,0.053333333,0.0,0.0,2,2,3,2,1.0,0,0.03656307129798903,0.0,0.00213333332,0,5,0,1,1,0,0,0,0,0,0,0,0
2,67.5,0,0.0,7,393.5,0.0,0.025,0.0,0.0,2,2,1,2,1.0,0,0.017743979721166033,0.0,0.0,0,9,1,1,1,0,0,0,0,0,0,0,0
2,11.0,0,0.0,72,1706.064885,0.011111111,0.021240391,0.0,0.0,1,1,3,2,2.0,0,0.04217765864242471,0.0,0.000236004342084401,0,74,3,1,0,0,0,0,0,0,1,0,0
5,49.2,4,379.0,5,74.6,0.0,0.018181818,8.326728149,0.0,2,2,8,2,1.0,0,0.06613756613756615,2.232884272648999,0.0,1,14,1,0,0,0,0,0,0,0,0,0,1
1,61.5,0,0.0,13,949.75,0.0,0.007692308,51.75775772,0.0,1,1,1,2,1.0,0,0.013673415724428083,3.9657108273250543,0.0,1,14,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,20,267.5,0.022222222,0.028888889,0.0,0.6,2,2,1,13,2.0,0,0.074487895716946,0.0,0.000641975304691358,0,20,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,18,644.125,0.00625,0.021924603,0.0,0.0,3,2,3,10,2.0,0,0.02790156946328231,0.0,0.00013702876875000002,0,18,1,0,0,0,0,0,1,0,0,0,0
4,102.3,0,0.0,59,1684.496667,0.0,0.00952381,25.85442016,0.0,2,2,2,4,2.0,0,0.03500451893803715,3.2904304316143618,0.0,1,63,3,1,0,0,0,0,0,0,1,0,0
4,84.0,0,0.0,21,270.0,0.0,0.002380952,0.0,0.0,1,1,3,2,2.0,0,0.07749077490774908,0.0,0.0,0,25,2,0,0,0,0,0,1,0,0,0,0
2,37.2,0,0.0,22,295.0333333,0.0,0.008333333,0.0,0.0,2,4,3,2,1.0,0,0.07431595541879472,0.0,0.0,0,24,2,1,0,0,0,0,0,0,1,0,0
2,43.4,2,16.2,31,1279.806667,0.006857143,0.02952381,0.0,0.0,1,1,3,2,2.0,1,0.024203496748350387,0.0,0.00020244898707483,0,35,2,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,19.0,0.066666667,0.133333333,0.0,0.0,2,5,3,10,2.0,0,0.15,0.0,0.008888888911111111,0,3,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,3,104.0,0.0,0.066666667,0.0,0.0,2,4,3,1,2.0,0,0.02857142857142857,0.0,0.0,0,3,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,4,464.6666667,0.0,0.025,0.0,0.6,3,2,1,1,2.0,0,0.008589835360874027,0.0,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,9,326.0,0.0,0.055555556,0.0,0.0,3,2,4,2,2.0,0,0.027522935779816515,0.0,0.0,0,9,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,1,3,2.0,1,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0
9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892552,0.0,0.0,1,1,3,2,2.0,1,0.032066244066796604,0.0,0.000231009263606128,0,44,2,0,0,0,0,0,1,0,0,0,0
1,23.0,0,0.0,7,934.0,0.0,0.033333333,0.0,0.0,2,2,1,13,1.0,0,0.0074866310160427805,0.0,0.0,0,8,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,42,1265.892857,0.028253968,0.02856387,0.0,0.0,3,2,2,13,2.0,1,0.03315197474509085,0.0,0.00080704266893616,0,42,2,1,1,0,0,0,0,0,0,0,0
7,253.4,0,0.0,12,832.7,0.0,0.004761905,0.0,0.0,2,5,3,5,1.0,0,0.01439366678661389,0.0,0.0,0,19,1,0,0,0,0,1,0,0,0,0,0
0,0.0,0,0.0,3,17.0,0.1,0.111111111,0.0,0.0,1,1,1,1,2.0,0,0.16666666666666666,0.0,0.011111111100000001,0,3,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,14,433.8333333,0.039285714,0.092857143,0.0,0.0,2,4,2,4,2.0,1,0.03219624377402808,0.0,0.003647959162755102,0,14,1,0,0,0,0,0,0,1,0,0,0
1,14.2,2,133.0,13,825.7990476,0.04,0.041666667,14.8397824,0.0,3,2,4,2,2.0,0,0.01572328855208033,2.762524648918184,0.00166666668,1,16,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,15,1137.0,0.04,0.044444444,0.0,0.8,4,2,1,6,2.0,0,0.013181019332161687,0.0,0.00177777776,0,15,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,6,65.66666667,0.066666667,0.1,0.0,0.0,2,2,2,3,2.0,0,0.0899999999955,0.0,0.006666666700000001,0,6,1,0,0,0,0,0,0,1,0,0,0
5,91.0,2,232.8,246,9227.371429,0.006425703,0.024959839,0.0,0.0,4,1,4,3,2.0,1,0.026656924452233163,0.0,0.000160384512341817,0,253,3,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,2,3,2.0,0,2.0,0.0,0.04000000000000001,0,2,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0,0.0,3,90.0,0.0,0.066666667,0.0,0.0,1,2,5,10,2.0,0,0.03296703296703297,0.0,0.0,0,3,0,0,0,0,0,0,1,0,0,0,0
1,25.5,0,0.0,43,914.2294372,0.013636364,0.025762987,0.0,0.0,1,1,1,1,2.0,0,0.04698275454464371,0.0,0.00035131346845926803,0,44,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,57,1234.5,0.001724138,0.020689655,0.0,0.0,2,7,2,2,2.0,1,0.04613516794819911,0.0,3.5671820392390006e-05,0,57,3,1,0,0,0,0,0,0,1,0,0
5,18.0,1,9.5,17,414.3333333,0.0,0.005263158,0.0,0.0,2,2,2,6,2.0,0,0.040930979136511315,0.0,0.0,0,23,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,50,1085.891081,0.025952381,0.041398682,0.0,0.0,1,1,1,4,2.0,0,0.04600276961882623,0.0,0.001074394368161842,0,50,2,0,0,0,0,0,0,0,0,1,0
13,245.4,0,0.0,61,3773.3,0.005714286,0.025021645,22.37276151,0.0,2,2,9,3,2.0,0,0.01616193731287921,3.1515713063109847,0.00014298083572046998,1,74,3,0,0,0,0,0,0,0,0,1,0
0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,4,1,1,2,2.0,0,0.03100605837054442,1.6053382478816327,0.0,1,43,2,0,0,0,0,0,0,0,0,1,0
1,60.0,1,15.0,26,670.1666667,0.0,0.003846154,0.0,0.0,2,2,3,4,2.0,0,0.03873851502166683,0.0,0.0,0,28,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,4,185.0,0.05,0.1,0.0,0.0,2,2,1,20,2.0,0,0.021505376344086023,0.0,0.005000000000000001,0,4,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,8,139.0,0.0,0.05,0.0,0.0,2,4,3,3,2.0,0,0.05714285714285714,0.0,0.0,0,8,1,0,0,0,0,0,0,1,0,0,0
1,7.125,6,1043.928571,73,3585.177579,0.008175105,0.024451608,0.0,0.0,3,2,5,2,2.0,0,0.020355935642304677,0.0,0.00019989446281884,0,80,3,1,0,0,0,0,0,0,1,0,0
7,44.29545455,0,0.0,44,2747.616288,0.024205128,0.062408964,0.0,0.0,2,2,7,1,2.0,0,0.016008054740887862,0.0,0.0015106169619673918,0,51,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,476.0,0.013333333,0.093333333,0.0,0.0,2,4,1,1,2.0,0,0.010482180293501049,0.0,0.001244444408888889,0,5,0,0,0,0,0,0,0,1,0,0,0
3,118.6666667,0,0.0,17,694.0,0.003703704,0.008333333,27.45138186,0.0,3,2,1,2,2.0,1,0.02446043165467626,3.3481967309217797,3.0864198765432e-05,1,20,1,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,11,1232.083333,0.0,0.004,0.0,0.0,1,1,1,2,1.0,0,0.008920727176838745,0.0,0.0,0,11,1,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,24,754.3,0.0,0.0125,0.0,0.0,2,2,3,10,2.0,0,0.031775453462200454,0.0,0.0,0,24,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,3,2.0,1,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
4,56.66666667,0,0.0,21,797.2952381,0.0,0.019875776,0.0,0.0,1,1,3,2,2.0,0,0.02630605695454417,0.0,0.0,0,25,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,7,80.5,0.028571429,0.038095238,0.0,0.0,1,1,3,3,2.0,0,0.08588957055214724,0.0,0.001088435387755102,0,7,1,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,1,1,1,3,2.0,0,1.0,0.0,0.04000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
10,229.0,0,0.0,27,760.7708333,0.011764706,0.012941176,41.2169154,0.0,2,2,3,10,2.0,0,0.035443730344775326,3.74282097959009,0.000152249130934256,1,37,2,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,162.5,0.04,0.073333333,0.0,0.0,3,2,1,3,2.0,0,0.03058103975535168,0.0,0.0029333333200000002,0,5,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,0.0,26,653.4,0.041333333,0.067142857,0.0,0.0,2,2,2,1,2.0,1,0.03973105134474328,0.0,0.002775238066952381,0,27,2,0,0,0,1,0,0,0,0,0,0
0,0.0,0,0.0,41,3272.0,0.045238095,0.078571429,0.0,0.8,2,6,1,6,2.0,0,0.012526733883287504,0.0,0.0035544217693877548,0,41,2,0,0,0,0,0,0,1,0,0,0
4,83.6,0,0.0,42,3333.076068,0.011627907,0.027506986,0.0,0.0,1,2,1,2,2.0,0,0.012597193088397166,0.0,0.00031984867505830203,0,46,2,0,0,0,0,0,0,0,0,0,0
7,67.0,2,725.5,101,4713.8,0.009444444,0.010481956,20.62474136,0.0,1,1,6,3,2.0,1,0.02142190548909816,3.073838092515205,9.8996246452464e-05,1,110,3,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,2,29.0,0.0,0.1,0.0,1.0,2,4,4,2,2.0,1,0.06666666666666667,0.0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,3,39.5,0.0,0.033333333,0.0,0.0,1,1,9,8,1.0,0,0.07407407407407407,0.0,0.0,0,3,0,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,2,4,13,2.0,0,2.0,0.0,0.04000000000000001,0,2,0,1,0,0,0,0,0,0,1,0,0
2,15.0,0,0.0,26,601.7681818,0.0,0.007407407,0.0,0.8,2,4,1,2,1.0,0,0.04313432723399269,0.0,0.0,0,28,2,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,2,2,6,3,2.0,0,0.13333333333333333,0.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,7,3,1,2.0,0,2.0,0.0,0.04000000000000001,0,2,0,1,1,0,0,0,0,0,0,0,0
0,0.0,2,35.2,16,275.1,0.0,0.027777778,0.0,0.0,2,2,3,3,2.0,1,0.057950018109380656,0.0,0.0,0,18,1,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,13,227.7,0.027777778,0.038888889,0.0,0.4,1,1,3,2,2.0,0,0.05684302579798863,0.0,0.001080246925308642,0,13,1,0,0,0,0,0,0,1,0,0,0
6,279.0,2,69.5,41,1430.25,0.0,0.009929078,3.836079931,0.0,2,2,2,7,2.0,0,0.028646288209606987,1.5761044609451527,0.0,1,49,2,1,1,0,0,0,0,0,0,0,0
1,4.0,0,0.0,47,2386.066667,0.004444444,0.030864198,0.0,0.0,2,2,1,1,2.0,0,0.019689437521687784,0.0,0.000137174199615912,0,48,2,1,0,0,0,0,0,0,1,0,0
4,207.5,0,0.0,2,56.5,0.0,0.02,0.0,0.0,3,2,2,2,1.0,1,0.034782608695652174,0.0,0.0,0,6,1,1,1,0,0,0,0,0,0,0,0
12,98.85,1,129.0,5,22.05,0.0,0.015384615,0.0,0.0,2,2,1,4,2.0,0,0.21691973969631237,0.0,0.0,0,18,1,0,0,0,0,0,0,0,0,1,0
2,109.0,0,0.0,9,652.5,0.0,0.036363636,0.0,0.0,2,2,3,2,2.0,0,0.013771996939556235,0.0,0.0,0,11,1,1,1,0,0,0,0,0,0,0,0
0,0.0,0,0.0,14,494.0,0.0,0.042857143,0.0,0.0,4,1,1,3,2.0,0,0.028282828282828285,0.0,0.0,0,14,1,0,0,0,0,0,1,0,0,0,0
0,0.0,0,0.0,55,946.3636364,0.010909091,0.025454545,0.0,0.0,2,2,6,1,2.0,1,0.058055848764684545,0.0,0.00027768594776859495,0,55,3,1,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,6,364.5,0.077777778,0.072222222,0.0,0.6,3,2,4,3,2.0,0,0.016415868673050615,0.0,0.005617283949382716,0,6,1,0,0,0,0,0,0,1,0,0,0
3,39.0,0,0.0,2,4.0,0.0,0.04,0.0,0.0,2,5,1,1,2.0,0,0.4,0.0,0.0,0,5,0,0,0,0,0,0,1,0,0,0,0
